 1,20210913,SHK,SKP,KRA
 1,20210913,CPO,SCN,OLF
 1,20210913,SSS,LCS,HBT
 1,20210913,DSV,SWL,8BT
 1,20210913,OLD,HHS,HND
 1,20210913,NLT,JMF,JUP
 1,20210913,BOC,RTR,IBX
 1,20210913,LLK,CRA,ANC
 1,20210913,PGN,KNR,FFD
 1,20210913,BYE,PKT,NAV
 1,20210913,TWC,DIH,SHR
 1,20210913,RMS,PBR,AAB
 1,20210913,DTP,CDC,CDX
 1,20210913,LAS,ADB,ADM
 2,20210920,RTR,SSS,SHR
 2,20210920,CRA,DSV,AAB
 2,20210920,KNR,OLD,CDX
 2,20210920,PKT,SHK,WAT
 2,20210920,HHS,DTP,JUP
 2,20210920,SWL,LAS,IBX
 2,20210920,LCS,CPO,ANC
 2,20210920,SCN,TWC,FFD
 2,20210920,SKP,RMS,RAY
 2,20210920,PBR,BOC,KRA
 2,20210920,CDC,NLT,OLF
 2,20210920,ADB,BYE,NAV
 2,20210920,JMF,PGN,8BT
 2,20210920,DIH,LLK,LLQ
 3,20210927,DSV,SKP,KRA
 3,20210927,OLD,SCN,OLF
 3,20210927,SHK,LCS,HBT
 3,20210927,DTP,SWL,8BT
 3,20210927,SSS,HHS,HND
 3,20210927,LLK,JMF,JUP
 3,20210927,PGN,RTR,IBX
 3,20210927,BYE,CRA,NAV
 3,20210927,NLT,KNR,FFD
 3,20210927,BOC,PKT,COP
 3,20210927,LAS,DIH,SHR
 3,20210927,CPO,PBR,AAB
 3,20210927,TWC,CDC,CDX
 3,20210927,RMS,ADB,ADM
 4,20211004,CRA,SSS,SHR
 4,20211004,KNR,DSV,AAB
 4,20211004,PKT,OLD,CDX
 4,20211004,JMF,SHK,WAT
 4,20211004,SKP,DTP,JUP
 4,20211004,HHS,LAS,IBX
 4,20211004,SWL,CPO,ANC
 4,20211004,LCS,TWC,FFD
 4,20211004,SCN,RMS,RAY
 4,20211004,CDC,BOC,KRA
 4,20211004,ADB,NLT,OLF
 4,20211004,RTR,BYE,NAV
 4,20211004,DIH,PGN,8BT
 4,20211004,PBR,LLK,LLQ
 5,20211011,OLD,SKP,KRA
 5,20211011,SHK,SCN,OLF
 5,20211011,LAS,LCS,HBT
 5,20211011,SSS,SWL,8BT
 5,20211011,DSV,HHS,HND
 5,20211011,BOC,JMF,JUP
 5,20211011,LLK,RTR,IBX
 5,20211011,PGN,CRA,ANC
 5,20211011,BYE,KNR,NAV
 5,20211011,NLT,PKT,COP
 5,20211011,CPO,DIH,SHR
 5,20211011,TWC,PBR,AAB
 5,20211011,RMS,CDC,CDX
 5,20211011,DTP,ADB,ADM
 6,20211018,DIH,SSS,SHR
 6,20211018,PBR,DSV,AAB
 6,20211018,CDC,OLD,CDX
 6,20211018,ADB,SHK,WAT
 6,20211018,JMF,DTP,JUP
 6,20211018,RTR,LAS,IBX
 6,20211018,CRA,CPO,ANC
 6,20211018,KNR,TWC,FFD
 6,20211018,PKT,RMS,RAY
