1,20220307,PGN,DTP,JUP
1,20220307,TTT,LAS,IBX
1,20220307,BOC,RMS,RAY
1,20220307,CPO,RTR,HND
1,20220307,OLD,DSV,AAB
1,20220307,NLT,SSS,SHR
1,20220307,JMF,KNR,8BT
1,20220307,ADB,TWC,STN
1,20220307,PKT,SKP,KRA
1,20220307,HHS,CRA,ANC
1,20220307,PBR,CDC,CDX
1,20220307,DIH,SCN,OLF
2,20220314,LAS,BOC,KRA
2,20220314,DTP,OLD,CDX
2,20220314,RMS,PGN,8BT
2,20220314,RTR,NLT,OLF
2,20220314,SSS,TTT,STN
2,20220314,DSV,CPO,ANC
2,20220314,SKP,ADB,ADM
2,20220314,CDC,JMF,JUP
2,20220314,KNR,PKT,COP
2,20220314,SCN,HHS,HND
2,20220314,TWC,DIH,SHR
2,20220314,CRA,PBR,AAB
3,20220328,OLD,PGN,8BT
3,20220328,BOC,SSS,SHR
3,20220328,LAS,RMS,RAY
3,20220328,NLT,DSV,AAB
3,20220328,CPO,DTP,JUP
3,20220328,TTT,RTR,HND
3,20220328,KNR,CDC,CDX
3,20220328,DIH,SKP,KRA
3,20220328,PKT,ADB,ADM
3,20220328,PBR,SCN,OLF
3,20220328,JMF,CRA,ANC
3,20220328,HHS,TWC,STN
4,20220404,SSS,LAS,IBX
4,20220404,PGN,CPO,ANC
4,20220404,RMS,OLD,CDX
4,20220404,DSV,TTT,STN
4,20220404,RTR,BOC,KRA
4,20220404,DTP,NLT,OLF
4,20220404,ADB,DIH,SHR
4,20220404,CRA,KNR,8BT
4,20220404,CDC,PKT,COP
4,20220404,TWC,PBR,AAB
4,20220404,SKP,HHS,HND
4,20220404,SCN,JMF,JUP
5,20220411,CPO,OLD,CDX
5,20220411,LAS,RTR,HND
5,20220411,SSS,RMS,RAY
5,20220411,TTT,DTP,JUP
5,20220411,NLT,PGN,8BT
5,20220411,BOC,DSV,AAB
5,20220411,CDC,CRA,ANC
5,20220411,HHS,ADB,ADM
5,20220411,PKT,DIH,SHR
5,20220411,JMF,TWC,STN
5,20220411,KNR,SCN,OLF
5,20220411,PBR,SKP,KRA
6,20220418,RTR,SSS,SHR
6,20220418,OLD,NLT,OLF
6,20220418,RMS,CPO,ANC
6,20220418,DTP,BOC,KRA
6,20220418,DSV,LAS,IBX
6,20220418,PGN,TTT,STN
6,20220418,DIH,HHS,HND
6,20220418,SCN,CDC,CDX
6,20220418,CRA,PKT,COP
6,20220418,SKP,JMF,JUP
6,20220418,ADB,PBR,AAB
6,20220418,TWC,KNR,8BT
7,20220425,NLT,CPO,ANC
7,20220425,SSS,DSV,AAB
7,20220425,RTR,RMS,RAY
7,20220425,BOC,PGN,8BT
7,20220425,TTT,OLD,CDX
7,20220425,LAS,DTP,JUP
7,20220425,CRA,SCN,OLF
7,20220425,PBR,DIH,SHR
7,20220425,PKT,HHS,HND
7,20220425,KNR,SKP,KRA
7,20220425,CDC,TWC,STN
7,20220425,JMF,ADB,ADM
8,20220502,DSV,RTR,HND
8,20220502,CPO,TTT,STN
8,20220502,RMS,NLT,OLF
8,20220502,PGN,LAS,IBX
8,20220502,DTP,SSS,SHR
8,20220502,OLD,BOC,KRA
8,20220502,HHS,PBR,AAB
8,20220502,TWC,CRA,ANC
8,20220502,SCN,PKT,COP
8,20220502,ADB,KNR,8BT
8,20220502,DIH,JMF,JUP
8,20220502,SKP,CDC,CDX
9,20220509,TTT,NLT,OLF
9,20220509,RTR,DTP,JUP
9,20220509,DSV,RMS,RAY
9,20220509,LAS,OLD,CDX
9,20220509,BOC,CPO,ANC
9,20220509,SSS,PGN,8BT
9,20220509,SCN,TWC,STN
9,20220509,JMF,HHS,HND
9,20220509,PKT,PBR,AAB
9,20220509,CDC,ADB,ADM
9,20220509,CRA,SKP,KRA
9,20220509,KNR,DIH,SHR
10,20220516,DTP,DSV,AAB
10,20220516,NLT,BOC,KRA
10,20220516,RMS,TTT,STN
10,20220516,OLD,SSS,SHR
10,20220516,PGN,RTR,HND
10,20220516,CPO,LAS,IBX
10,20220516,PBR,JMF,JUP
10,20220516,SKP,SCN,OLF
10,20220516,TWC,PKT,COP
10,20220516,DIH,CDC,CDX
10,20220516,HHS,KNR,8BT
10,20220516,ADB,CRA,ANC
11,20220523,BOC,TTT,STN
11,20220523,DSV,PGN,8BT
11,20220523,DTP,RMS,RAY
11,20220523,SSS,CPO,ANC
11,20220523,LAS,NLT,OLF
11,20220523,RTR,OLD,CDX
11,20220523,TWC,SKP,KRA
11,20220523,KNR,PBR,AAB
11,20220523,PKT,JMF,JUP
11,20220523,CRA,DIH,SHR
11,20220523,SCN,ADB,ADM
11,20220523,CDC,HHS,HND
12,20220606,JMF,SSS,SHR
12,20220606,KNR,NLT,OLF
12,20220606,SKP,DTP,JUP
12,20220606,CPO,TWC,STN
13,20220613,KNR,CPO,ANC
13,20220613,NLT,CRA,ANC
13,20220613,JMF,PBR,AAB
13,20220613,SKP,DSV,AAB
13,20220613,TWC,LAS,IBX
14,20220620,NLT,PBR,AAB
14,20220620,LAS,DSV,AAB
15,20220627,DSV,PBR,ANC
15,20220627,NLT,LAS,ANC
