1,20220912,SSS,ADB,ADM
1,20220912,DSV,DIH,SHR
1,20220912,OLD,PBR,AAB
1,20220912,SHK,CDC,CDX
1,20220912,DTP,CRA,ANC
1,20220912,LAS,TWC,STN
1,20220912,CPO,PKT,COP
1,20220912,TTT,JMF,JUP
1,20220912,KNR,CFB,IBX
1,20220912,BOC,ETB,TDN
1,20220912,NLT,SWL,8BT
1,20220912,RMS,HHS,HND
1,20220912,PGN,SKP,KRA
1,20220912,RTR,SCN,OLF
2,20220919,SKP,SSS,SHR
2,20220919,SCN,DSV,AAB
2,20220919,ETB,OLD,CDX
2,20220919,SWL,SHK,WAT
2,20220919,DIH,DTP,JUP
2,20220919,JMF,LAS,IBX
2,20220919,CFB,CPO,ANC
2,20220919,CRA,TTT,STN
2,20220919,TWC,KNR,COP
2,20220919,HHS,BOC,KRA
2,20220919,PBR,NLT,OLF
2,20220919,CDC,RMS,RAY
2,20220919,ADB,PGN,8BT
2,20220919,PKT,RTR,HND
3,20220926,SSS,JMF,JUP
3,20220926,DSV,CFB,IBX
3,20220926,OLD,CRA,ANC
3,20220926,SHK,TWC,STN
3,20220926,DTP,PKT,COP
3,20220926,LAS,PBR,AAB
3,20220926,CPO,CDC,CDX
3,20220926,TTT,ADB,ADM
3,20220926,KNR,HHS,HND
3,20220926,BOC,DIH,SHR
3,20220926,NLT,SKP,KRA
3,20220926,RMS,SCN,OLF
3,20220926,PGN,ETB,TDN
3,20220926,RTR,SWL,8BT
4,20221003,SSS,DIH,SHR
4,20221003,DSV,PBR,AAB
4,20221003,OLD,CDC,CDX
4,20221003,SHK,ADB,ADM
4,20221003,DTP,JMF,JUP
4,20221003,LAS,CFB,IBX
4,20221003,CPO,CRA,ANC
4,20221003,TTT,TWC,STN
4,20221003,KNR,PKT,COP
4,20221003,BOC,SKP,KRA
4,20221003,NLT,SCN,OLF
4,20221003,RMS,ETB,TDN
4,20221003,PGN,SWL,8BT
4,20221003,RTR,HHS,HND
5,20221010,PBR,SSS,SHR
5,20221010,CDC,DSV,AAB
5,20221010,ADB,OLD,CDX
5,20221010,DIH,SHK,WAT
5,20221010,CFB,DTP,JUP
5,20221010,CRA,LAS,IBX
5,20221010,TWC,CPO,ANC
5,20221010,PKT,TTT,STN
5,20221010,JMF,KNR,COP
5,20221010,SCN,BOC,KRA
5,20221010,ETB,NLT,OLF
5,20221010,SWL,RMS,RAY
5,20221010,HHS,PGN,8BT
5,20221010,SKP,RTR,HND
6,20221017,SSS,CFB,IBX
6,20221017,DSV,CRA,ANC
6,20221017,OLD,TWC,STN
6,20221017,SHK,PKT,COP
6,20221017,DTP,HHS,HND
6,20221017,LAS,SWL,8BT
6,20221017,CPO,ETB,TDN
6,20221017,TTT,SCN,OLF
6,20221017,KNR,SKP,KRA
6,20221017,BOC,PBR,AAB
6,20221017,NLT,CDC,CDX
6,20221017,RMS,ADB,ADM
6,20221017,PGN,JMF,JUP
6,20221017,RTR,DIH,SHR
7,20221024,SKP,SHK,WAT
7,20221024,SCN,CPO,ANC
7,20221024,ETB,SSS,SHR
7,20221024,SWL,DSV,AAB
7,20221024,HHS,OLD,CDX
7,20221024,JMF,NLT,OLF
7,20221024,CFB,BOC,KRA
7,20221024,CRA,RTR,HND
7,20221024,TWC,PGN,8BT
7,20221024,PKT,RMS,RAY
7,20221024,DIH,TTT,STN
7,20221024,PBR,KNR,COP
7,20221024,CDC,DTP,JUP
7,20221024,ADB,LAS,IBX
8,20221107,SKP,OLD,CDX
8,20221107,SCN,SHK,WAT
8,20221107,ETB,LAS,IBX
8,20221107,SWL,SSS,SHR
8,20221107,HHS,DSV,AAB
8,20221107,JMF,BOC,KRA
8,20221107,CFB,RTR,HND
8,20221107,CRA,PGN,8BT
8,20221107,TWC,RMS,RAY
8,20221107,PKT,NLT,OLF
8,20221107,DIH,CPO,ANC
8,20221107,PBR,TTT,STN
8,20221107,CDC,KNR,COP
8,20221107,ADB,DTP,JUP
9,20221114,SSS,CRA,ANC
9,20221114,DSV,TWC,STN
9,20221114,OLD,PKT,COP
9,20221114,SHK,JMF,JUP
9,20221114,DTP,SKP,KRA
9,20221114,LAS,HHS,HND
9,20221114,CPO,SWL,8BT
9,20221114,TTT,ETB,TDN
9,20221114,KNR,SCN,OLF
9,20221114,BOC,CDC,CDX
9,20221114,NLT,ADB,ADM
9,20221114,RMS,CFB,IBX
9,20221114,PGN,DIH,SHR
9,20221114,RTR,PBR,AAB
10,20221121,SKP,DSV,AAB
10,20221121,SCN,OLD,CDX
10,20221121,ETB,SHK,WAT
10,20221121,SWL,DTP,JUP
10,20221121,HHS,SSS,SHR
10,20221121,JMF,RTR,HND
10,20221121,CFB,PGN,8BT
10,20221121,CRA,RMS,RAY
10,20221121,TWC,NLT,OLF
10,20221121,PKT,BOC,KRA
10,20221121,DIH,LAS,IBX
10,20221121,PBR,CPO,ANC
10,20221121,CDC,TTT,STN
10,20221121,ADB,KNR,GPA
11,20221128,PGN,DSV,AAB
11,20221128,DTP,KNR,GPA
11,20221128,SSS,BOC,KRA
11,20221128,SKP,PBR,AAB
11,20221128,ADB,SWL,8BT
11,20221128,PKT,TWC,GPA
12,20221205,ADB,PKT,COP
12,20221205,BOC,KNR,GPA
12,20221205,DTP,CRA,ANC
12,20221205,SSS,NLT,OLF
12,20221205,TWC,PBR,AAB
12,20221205,DSV,SWL,8BT
13,20221212,SWL,CRA,ANC
13,20221212,PBR,NLT,OLF
13,20221212,ADB,KNR,GPA
14,20221219,NLT,CRA,IBX
14,20221219,SWL,PBR,IBX
