S,20230904,PKT,FBP,JUP
1,20230911,TBT,NLT,OLF
1,20230911,PYC,PBR,AAB
1,20230911,ADB,SCN,GPA
1,20230911,ETB,BOC,T4B
1,20230911,POW,CDC,CDX
1,20230911,HHS,PKT,COP
1,20230911,DSV,SHK,WAT
1,20230911,KNR,FBP,JUP
1,20230911,SWL,CRA,ANC
1,20230911,LAS,JMF,JUP
1,20230911,SKP,SSS,SHR
1,20230911,RMS,PGN,8BT
1,20230911,TWC,CFB,IBX
1,20230911,FBS,SSD,BSS
1,20230911,CPO,NMC,TWP
1,20230911,DTP,TTT,STN
1,20230911,DIH,RTR,HND
2,20230918,NLT,PYC,CDX
2,20230918,PBR,ADB,ADM
2,20230918,SCN,ETB,TDN
2,20230918,BOC,POW,IBX
2,20230918,CDC,HHS,OLF
2,20230918,PKT,DSV,AAB
2,20230918,SHK,KNR,GPA
2,20230918,FBP,TBT,T4B
2,20230918,CRA,LAS,IBX
2,20230918,JMF,SKP,BSS
2,20230918,SSS,RMS,RAY
2,20230918,PGN,TWC,GPA
2,20230918,CFB,FBS,JTT
2,20230918,SSD,CPO,ANC
2,20230918,NMC,DTP,JUP
2,20230918,TTT,DIH,SHR
2,20230918,RTR,SWL,8BT
3,20230925,ADB,NLT,OLF
3,20230925,ETB,PBR,AAB
3,20230925,POW,SCN,GPA
3,20230925,HHS,BOC,T4B
3,20230925,DSV,CDC,CDX
3,20230925,KNR,PKT,COP
3,20230925,TBT,SHK,WAT
3,20230925,PYC,FBP,JUP
3,20230925,SKP,CRA,ANC
3,20230925,RMS,JMF,JUP
3,20230925,TWC,SSS,SHR
3,20230925,FBS,PGN,8BT
3,20230925,CPO,CFB,IBX
3,20230925,DTP,SSD,BSS
3,20230925,DIH,NMC,TWP
3,20230925,SWL,TTT,STN
3,20230925,LAS,RTR,HND
4,20231002,NLT,ETB,TDN
4,20231002,PBR,POW,IBX
4,20231002,SCN,HHS,OLF
4,20231002,BOC,DSV,AAB
4,20231002,CDC,KNR,GPA
4,20231002,PKT,TBT,T4B
4,20231002,SHK,PYC,CDX
4,20231002,FBP,ADB,ADM
4,20231002,CRA,RMS,RAY
4,20231002,JMF,TWC,GPA
4,20231002,SSS,FBS,JTT
4,20231002,PGN,CPO,ANC
4,20231002,CFB,DTP,JUP
4,20231002,SSD,DIH,SHR
4,20231002,NMC,SWL,8BT
4,20231002,TTT,LAS,IBX
4,20231002,RTR,SKP,BSS
5,20231009,POW,NLT,OLF
5,20231009,HHS,PBR,AAB
5,20231009,DSV,SCN,GPA
5,20231009,KNR,BOC,T4B
5,20231009,TBT,CDC,CDX
5,20231009,PYC,PKT,COP
5,20231009,ADB,SHK,WAT
5,20231009,ETB,FBP,JUP
5,20231009,TWC,CRA,ANC
5,20231009,FBS,JMF,JUP
5,20231009,CPO,SSS,SHR
5,20231009,DTP,PGN,8BT
5,20231009,DIH,CFB,IBX
5,20231009,SWL,SSD,BSS
5,20231009,LAS,NMC,TWP
5,20231009,SKP,TTT,STN
5,20231009,RMS,RTR,HND
6,20231016,NLT,HHS,OLF
6,20231016,PBR,DSV,AAB
6,20231016,SCN,KNR,GPA
6,20231016,BOC,TBT,T4B
6,20231016,CDC,PYC,CDX
6,20231016,PKT,ADB,ADM
6,20231016,SHK,ETB,TDN
6,20231016,FBP,POW,IBX
6,20231016,CRA,CPO,ANC
6,20231016,JMF,DTP,JUP
6,20231016,SSS,DIH,SHR
6,20231016,PGN,SWL,8BT
6,20231016,CFB,LAS,IBX
6,20231016,SSD,SKP,BSS
6,20231016,NMC,RMS,RAY
6,20231016,TTT,TWC,GPA
6,20231016,FBS,RTR,HND
7,20231023,NLT,DSV,AAB
7,20231023,PBR,KNR,GPA
7,20231023,SCN,TBT,T4B
7,20231023,BOC,PYC,CDX
7,20231023,CDC,ADB,ADM
7,20231023,PKT,ETB,TDN
7,20231023,SHK,POW,IBX
7,20231023,FBP,HHS,OLF
7,20231023,CRA,DTP,JUP
7,20231023,JMF,DIH,SHR
7,20231023,SSS,SWL,8BT
7,20231023,PGN,LAS,IBX
7,20231023,CFB,SKP,BSS
7,20231023,SSD,RMS,RAY
7,20231023,NMC,TWC,GPA
7,20231023,TTT,FBS,JTT
7,20231023,RTR,CPO,ANC
8,20231030,KNR,NLT,OLF
8,20231030,TBT,PBR,AAB
8,20231030,PYC,SCN,GPA
8,20231030,ADB,BOC,T4B
8,20231030,ETB,CDC,CDX
8,20231030,POW,PKT,COP
8,20231030,HHS,SHK,WAT
8,20231030,DSV,FBP,JUP
8,20231030,DIH,CRA,ANC
8,20231030,SWL,JMF,JUP
8,20231030,LAS,SSS,SHR
8,20231030,SKP,PGN,8BT
8,20231030,RMS,CFB,IBX
8,20231030,TWC,SSD,BSS
8,20231030,FBS,NMC,TWP
8,20231030,CPO,TTT,STN
8,20231030,DTP,RTR,HND
9,20231106,NLT,CDC,CDX
9,20231106,PBR,PKT,COP
9,20231106,SCN,SHK,WAT
9,20231106,BOC,FBP,JUP
9,20231106,PYC,HHS,OLF
9,20231106,ADB,DSV,AAB
9,20231106,ETB,KNR,GPA
9,20231106,POW,TBT,T4B
9,20231106,RTR,CFB,IBX
9,20231106,JMF,SSD,BSS
9,20231106,SSS,NMC,TWP
9,20231106,PGN,TTT,STN
9,20231106,LAS,CPO,ANC
9,20231106,SKP,DTP,JUP
9,20231106,RMS,DIH,SHR
9,20231106,TWC,SWL,8BT
9,20231106,CRA,FBS,JTT
10,20231113,PKT,NLT,OLF
10,20231113,SHK,PBR,AAB
10,20231113,FBP,SCN,GPA
10,20231113,CDC,BOC,T4B
10,20231113,HHS,ADB,ADM
10,20231113,DSV,ETB,TDN
10,20231113,KNR,POW,IBX
10,20231113,TBT,PYC,CDX
10,20231113,CFB,CRA,ANC
10,20231113,NMC,JMF,JUP
10,20231113,TTT,SSS,SHR
10,20231113,RTR,PGN,8BT
10,20231113,CPO,SKP,BSS
10,20231113,DTP,RMS,RAY
10,20231113,DIH,TWC,GPA
10,20231113,SWL,FBS,JTT
10,20231113,SSD,LAS,IBX
11,20231120,CFB,NLT,OLF
11,20231120,PGN,PBR,AAB
11,20231120,SCN,CRA,ANC
11,20231120,PKT,NMC,TWP
11,20231120,CPO,POW,IBX
11,20231120,SKP,ADB,ADM
11,20231120,HHS,SWL,8BT
11,20231120,DSV,TWC,GPA
12,20231127,SKP,CFB,IBX
12,20231127,SCN,HHS,BSS
12,20231127,DSV,NLT,OLF
12,20231127,CPO,NMC,TWP
12,20231127,ADB,SWL,8BT
12,20231127,CRA,PBR,AAB
13,20231204,SKP,SCN,GPA
13,20231204,PBR,NLT,OLF
13,20231204,SWL,NMC,TWP
14,20231211,SWL,NLT,ADM
14,20231211,PBR,NMC,ADM
